input,experiment_ware,cpu_time,Category,Checked answer,Objective function,Wallclock time,Memory,Solver name,Solver version,timeout,success,user_success,missing,consistent_xp,consistent_input,error
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),48.7532,CSP,SAT,,35.176,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),51.8538,CSP,SAT,,24.6856,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP order+ManyGlucose (2019-09-22),55.2617,CSP,SAT,,33.7808,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),53.2181,CSP,SAT,,24.8101,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/Bibd/Bibd-sum-lex/Bibd-sum-09-120-40-03-10.xml,Fun-sCOP order+ManyGlucose (2019-06-15),55.2229,CSP,SAT,,34.2024,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2,1391.02,CSP,UNKNOWN MO,,1392.84,15872532.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2.0,1386.57,CSP,UNKNOWN MO,,1388.77,15872400.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2.0,1389.9,CSP,UNKNOWN MO,,1391.96,15872136.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,AbsCon 2019-07-23,2520.03,CSP,UNKNOWN TO,,2515.41,10748324.0,AbsCon,2019-07-23,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,PicatSAT 2019-09-12,2519.8,CSP,UNKNOWN TO,,2520.01,2240920.0,PicatSAT,2019-09-12,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-24,2520.08,CSP,UNKNOWN TO,,2514.41,15266032.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Concrete 3.10,2520.08,CSP,UNKNOWN TO,,2450.73,10846964.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Concrete 3.12.2,2520.05,CSP,UNKNOWN TO,,2459.64,10849652.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Concrete 3.12.2,2520.12,CSP,UNKNOWN TO,,2467.73,10846984.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Concrete 3.12.3,2520.14,CSP,UNKNOWN TO,,2459.64,10846988.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-20,2520.67,CSP,UNKNOWN TO,,633.713,15530540.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-06-14,2520.57,CSP,UNKNOWN TO,,633.596,15530532.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-16,2520.53,CSP,UNKNOWN TO,,633.885,15530540.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-20 parallel,20096.2,CSP,UNKNOWN TO,,2520.12,28879416.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-24 parallel,20095.4,CSP,UNKNOWN TO,,2520.14,28879416.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-09-16 parallel,20096.6,CSP,UNKNOWN TO,,2520.12,28879416.0,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,choco-solver 2019-06-14 parallel,20092.8,CSP,UNKNOWN TO,,2520.12,28881456.0,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2.O parallel,2520.73,CSP,UNKNOWN TO,,2523.34,28377256.0,cosoco,2.O parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,cosoco 2.0 parallel,2521.1,CSP,UNKNOWN TO,,2523.32,25019876.0,cosoco,2.0 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,BTD 19.07.01,2519.99,CSP,UNKNOWN TO,,2520.01,131076.0,BTD,19.07.01,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.14,CSP,UNKNOWN TO,,2505.91,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.09,CSP,UNKNOWN TO,,2503.91,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),19374.7,CSP,UNKNOWN TO,,2520.12,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP order+ManyGlucose (2019-09-22),18650.1,CSP,UNKNOWN TO,,2520.1,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),19475.9,CSP,UNKNOWN TO,,2520.11,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-22-033-12-08-04.xml,Fun-sCOP order+ManyGlucose (2019-06-15),18713.8,CSP,UNKNOWN TO,,2520.1,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2,1669.37,CSP,UNKNOWN MO,,1671.21,15872248.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2.0,1659.26,CSP,UNKNOWN MO,,1661.47,15872776.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2.0,1666.14,CSP,UNKNOWN MO,,1668.0,15872380.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,AbsCon 2019-07-23,2520.02,CSP,UNKNOWN TO,,2515.31,10748324.0,AbsCon,2019-07-23,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,PicatSAT 2019-09-12,2519.54,CSP,UNKNOWN TO,,2520.01,2355796.0,PicatSAT,2019-09-12,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-24,2520.03,CSP,UNKNOWN TO,,2514.51,15264284.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Concrete 3.10,2520.14,CSP,UNKNOWN TO,,2448.23,10852316.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Concrete 3.12.2,2520.09,CSP,UNKNOWN TO,,2451.83,10849744.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Concrete 3.12.2,2520.13,CSP,UNKNOWN TO,,2462.3,10849676.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Concrete 3.12.3,2520.14,CSP,UNKNOWN TO,,2463.06,10846988.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-20,2520.74,CSP,UNKNOWN TO,,634.106,15530540.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-06-14,2520.42,CSP,UNKNOWN TO,,634.103,15530532.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-16,2520.34,CSP,UNKNOWN TO,,634.098,15530540.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-20 parallel,19933.3,CSP,UNKNOWN TO,,2520.1,28879416.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-24 parallel,19936.6,CSP,UNKNOWN TO,,2520.1,28879416.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-09-16 parallel,19934.2,CSP,UNKNOWN TO,,2520.13,28879416.0,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,choco-solver 2019-06-14 parallel,20060.5,CSP,UNKNOWN TO,,2520.1,28883208.0,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2.O parallel,2520.83,CSP,UNKNOWN TO,,2523.09,23626156.0,cosoco,2.O parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,cosoco 2.0 parallel,2520.95,CSP,UNKNOWN TO,,2523.12,23873656.0,cosoco,2.0 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,BTD 19.07.01,2519.9,CSP,UNKNOWN TO,,2520.01,1229616.0,BTD,19.07.01,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.11,CSP,UNKNOWN TO,,2499.45,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.11,CSP,UNKNOWN TO,,2498.53,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),18087.7,CSP,UNKNOWN TO,,2520.29,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP order+ManyGlucose (2019-09-22),17487.4,CSP,UNKNOWN TO,,2520.22,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),18285.7,CSP,UNKNOWN TO,,2520.21,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-40-052-13-10-03.xml,Fun-sCOP order+ManyGlucose (2019-06-15),17595.3,CSP,UNKNOWN TO,,2520.22,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,cosoco 2,2065.37,CSP,UNKNOWN MO,,2067.21,15872260.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,cosoco 2.0,1766.87,CSP,UNKNOWN MO,,1769.12,15872260.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,cosoco 2.0,1786.62,CSP,UNKNOWN MO,,1788.75,15872788.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,AbsCon 2019-07-23,2520.06,CSP,UNKNOWN TO,,2514.81,10748324.0,AbsCon,2019-07-23,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,PicatSAT 2019-09-12,2519.86,CSP,UNKNOWN TO,,2520.02,2805828.0,PicatSAT,2019-09-12,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-24,2520.09,CSP,UNKNOWN TO,,2512.02,15264284.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Concrete 3.10,2520.06,CSP,UNKNOWN TO,,2449.34,10846964.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Concrete 3.12.2,2520.12,CSP,UNKNOWN TO,,2437.95,10850264.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Concrete 3.12.2,2520.14,CSP,UNKNOWN TO,,2446.39,10849604.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Concrete 3.12.3,2520.16,CSP,UNKNOWN TO,,2447.36,10846988.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-20,2520.74,CSP,UNKNOWN TO,,635.099,15530540.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-06-14,2520.35,CSP,UNKNOWN TO,,634.887,15530532.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-16,2520.53,CSP,UNKNOWN TO,,634.799,15530540.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-20 parallel,20043.3,CSP,UNKNOWN TO,,2520.17,28899416.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-24 parallel,20039.4,CSP,UNKNOWN TO,,2520.11,28879416.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-16 parallel,20041.1,CSP,UNKNOWN TO,,2520.16,28879416.0,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-06-14 parallel,20047.8,CSP,UNKNOWN TO,,2520.13,28881456.0,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,cosoco 2.O parallel,2521.0,CSP,UNKNOWN TO,,2523.04,22760608.0,cosoco,2.O parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,cosoco 2.0 parallel,2520.85,CSP,UNKNOWN TO,,2523.05,22219936.0,cosoco,2.0 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,BTD 19.07.01,2519.93,CSP,UNKNOWN TO,,2520.08,7113620.0,BTD,19.07.01,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.21,CSP,UNKNOWN TO,,2485.6,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.18,CSP,UNKNOWN TO,,2481.27,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),17215.9,CSP,UNKNOWN TO,,2520.34,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP order+ManyGlucose (2019-09-22),18015.3,CSP,UNKNOWN TO,,2520.33,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),17223.3,CSP,UNKNOWN TO,,2520.31,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP order+ManyGlucose (2019-06-15),18621.1,CSP,UNKNOWN TO,,2520.46,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,cosoco 2,2323.2,CSP,UNKNOWN MO,,2325.12,15872304.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,cosoco 2.0,2032.29,CSP,UNKNOWN MO,,2034.32,15872304.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,cosoco 2.0,2038.5,CSP,UNKNOWN MO,,2040.28,15872700.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,AbsCon 2019-07-23,2520.02,CSP,UNKNOWN TO,,2513.02,10748324.0,AbsCon,2019-07-23,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,PicatSAT 2019-09-12,2519.51,CSP,UNKNOWN TO,,2520.02,3086000.0,PicatSAT,2019-09-12,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-24,2520.09,CSP,UNKNOWN TO,,2505.32,15264284.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Concrete 3.10,2520.09,CSP,UNKNOWN TO,,2350.16,10846964.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Concrete 3.12.2,2520.16,CSP,UNKNOWN TO,,2311.18,10980704.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Concrete 3.12.2,2520.8,CSP,UNKNOWN TO,,2325.39,11043600.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Concrete 3.12.3,2520.23,CSP,UNKNOWN TO,,2276.1,10846988.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-20,2520.43,CSP,UNKNOWN TO,,637.84,15530540.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-06-14,2520.73,CSP,UNKNOWN TO,,638.003,15530532.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-16,2520.51,CSP,UNKNOWN TO,,638.199,15530540.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-20 parallel,19996.2,CSP,UNKNOWN TO,,2520.15,28879416.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-24 parallel,20000.1,CSP,UNKNOWN TO,,2520.15,28879416.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-16 parallel,19994.2,CSP,UNKNOWN TO,,2520.16,28881464.0,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-06-14 parallel,20009.7,CSP,UNKNOWN TO,,2520.14,28881456.0,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,cosoco 2.O parallel,2520.6,CSP,UNKNOWN TO,,2522.86,19447532.0,cosoco,2.O parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,cosoco 2.0 parallel,2520.67,CSP,UNKNOWN TO,,2522.89,19608968.0,cosoco,2.0 parallel,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,BTD 19.07.01,2519.88,CSP,UNKNOWN TO,,2520.01,552688.0,BTD,19.07.01,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.29,CSP,UNKNOWN TO,,2467.62,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.35,CSP,UNKNOWN TO,,2459.31,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),4645.94,CSP,UNKNOWN TO,,2520.51,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Fun-sCOP order+ManyGlucose (2019-09-22),6261.07,CSP,UNKNOWN TO,,2520.55,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),4654.85,CSP,UNKNOWN TO,,2520.52,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Fun-sCOP order+ManyGlucose (2019-06-15),6040.58,CSP,UNKNOWN TO,,2520.42,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,cosoco 2,1436.17,CSP,UNKNOWN MO,,1438.13,15872788.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,cosoco 2.0,1276.41,CSP,UNKNOWN MO,,1277.99,15872920.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,cosoco 2.0,1432.35,CSP,UNKNOWN MO,,1434.44,15872260.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,AbsCon 2019-07-23,353.876,CSP,SAT,,350.738,10748324.0,AbsCon,2019-07-23,1200.0,True,True,False,True,True,False
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,PicatSAT 2019-09-12,21.1993,CSP,SAT,,21.21,2111604.0,PicatSAT,2019-09-12,1200.0,True,True,False,True,True,False
