Category | Instance name                                                                                  | Checked answer | Objective function | CPU time | Wallclock time | Memory   | Solver name  | Solver version                   
CSP      | XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml                                        | UNSAT          |                    | 176.533  | 176.537        | 33800    | BTD          | 19.07.01                         
CSP      | XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml                                        | UNSAT          |                    | 180.21   | 23.7296        | 28879416 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml                                        | UNSAT          |                    | 182.34   | 23.5246        | 28881360 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml                                        | UNSAT          |                    | 192.673  | 24.8013        | 28879416 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml                                        | UNSAT          |                    | 217.671  | 209.36         | 10847604 | Concrete     | 3.12.3                           
CSP      | XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml                                        | UNSAT          |                    | 223.742  | 211.62         | 10943224 | Concrete     | 3.10                             
CSP      | XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml                                        | UNSAT          |                    | 259.726  | 249.958        | 10847608 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml                                        | UNSAT          |                    | 485.724  | 472.488        | 10847560 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 1.6602   | 1.66368        | 27616    | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 1.6739   | 1.67384        | 27616    | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 1.89356  | 1.89439        | 27616    | cosoco       | 2                                
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 6.71586  | 0.923019       | 620120   | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 12.4385  | 5.38699        | 10850260 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 13.5085  | 6.09657        | 15140452 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 13.7123  | 11.1668        | 10746276 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 16.1398  | 7.5109         | 10847580 | Concrete     | 3.10                             
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 17.7872  | 10.3225        | 10945292 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 25.9703  | 23.7377        | 15264284 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 27.8676  | 7.31408        | 15530540 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 28.4158  | 7.42537        | 15530540 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 29.3102  | 29.3127        | 2064016  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 29.7116  | 3.82502        | 620120   | cosoco       | 2.O parallel                     
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 30.658   | 7.98946        | 15530532 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 38.8383  | 8.07864        | 27441876 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 39.1299  | 7.95515        | 27441856 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 39.7323  | 8.50063        | 27441876 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 39.7587  | 8.11389        | 27441856 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 48.9173  | 41.3468        | 15140452 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 51.056   | 7.05975        | 28879416 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 52.4934  | 7.25238        | 28879416 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 57.8443  | 7.96275        | 28883600 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 65.3429  | 58.4402        | 10847604 | Concrete     | 3.12.3                           
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 76.1725  | 10.2272        | 28879416 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml                                        | SAT            |                    | 137.986  | 138.009        | 33556    | BTD          | 19.07.01                         
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 1.27106  | 1.27665        | 27700    | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 1.27512  | 1.2752         | 27700    | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 1.4665   | 1.46804        | 27700    | cosoco       | 2                                
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 6.81375  | 4.01311        | 10746276 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 6.84377  | 2.08424        | 15530540 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 7.6398   | 2.25346        | 15530532 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 7.70345  | 4.87677        | 15264284 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 7.72929  | 1.13229        | 620460   | cosoco       | 2.O parallel                     
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 8.49596  | 2.52168        | 15530540 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 10.2465  | 1.44856        | 620460   | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 11.8229  | 2.34711        | 28879416 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 11.8526  | 2.35209        | 28879416 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 12.463   | 2.45605        | 28879416 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 12.4904  | 2.47317        | 28881456 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 14.4422  | 6.73049        | 10847604 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 15.5901  | 8.93604        | 10847584 | Concrete     | 3.12.3                           
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 17.6722  | 17.676         | 2068472  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 24.5205  | 14.2044        | 10847580 | Concrete     | 3.10                             
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 25.9543  | 17.5694        | 10847560 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 25.9607  | 12.6966        | 15140452 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 27.0424  | 27.0523        | 34224    | BTD          | 19.07.01                         
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 50.3919  | 11.3201        | 27443924 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 50.464   | 11.4737        | 27441856 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 50.6752  | 11.884         | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 51.2773  | 11.4843        | 27441856 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml                                        | SAT            |                    | 104.891  | 92.5475        | 15142500 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 0.914535 | 0.915132       | 30628    | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 0.914675 | 0.916299       | 30628    | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 0.930337 | 0.932113       | 30628    | cosoco       | 2                                
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 1.39812  | 0.962814       | 642716   | cosoco       | 2.O parallel                     
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 1.45872  | 0.972997       | 446108   | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 1.67477  | 1.84229        | 51372    | BTD          | 19.07.01                         
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 5.62669  | 3.16309        | 10746276 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 5.93551  | 3.65578        | 15264284 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 12.2897  | 5.63301        | 10847604 | Concrete     | 3.12.3                           
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 13.6182  | 6.12715        | 10847584 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 14.2725  | 6.37087        | 10847584 | Concrete     | 3.10                             
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 16.0259  | 5.09452        | 15530532 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 16.0601  | 5.09101        | 15530540 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 16.8067  | 5.29286        | 15530540 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 17.3999  | 8.24813        | 10850168 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 27.4628  | 6.13141        | 28879416 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 28.6451  | 6.14175        | 28879416 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 30.3873  | 6.29424        | 28879416 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 40.1856  | 7.51413        | 28881456 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 89.9807  | 89.9905        | 2176312  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 90.3213  | 71.3657        | 15142500 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 114.515  | 94.3618        | 15142500 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 156.432  | 59.2347        | 27441876 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 158.166  | 58.6441        | 27441856 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 159.21   | 60.1443        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml                                        | UNSAT          |                    | 168.791  | 64.4873        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 3.7944   | 3.8849         | 62364    | BTD          | 19.07.01                         
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 10.9287  | 6.44534        | 15264284 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 12.1088  | 7.69787        | 10746276 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 41.7383  | 21.0792        | 15530540 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 42.4297  | 21.2954        | 15530532 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 50.8345  | 23.6679        | 15530540 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 55.1255  | 44.1857        | 10847168 | Concrete     | 3.12.3                           
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 55.3138  | 55.3212        | 175692   | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 55.3571  | 55.36          | 175692   | cosoco       | 2                                
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 55.5412  | 55.5496        | 175692   | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 56.5172  | 45.3719        | 10847724 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 61.0772  | 49.9615        | 10847680 | Concrete     | 3.10                             
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 92.537   | 81.1004        | 10847760 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 108.18   | 37.8381        | 28879416 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 110.663  | 39.4704        | 28879408 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 111.586  | 39.0107        | 28879416 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 111.816  | 38.8991        | 28879416 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 130.366  | 29.4377        | 1802620  | cosoco       | 2.O parallel                     
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 131.44   | 29.6146        | 1802620  | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 1158.61  | 1158.7         | 3499464  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 1344.77  | 756.587        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 1352.41  | 760.153        | 27441856 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 1464.76  | 767.037        | 27443924 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 1467.39  | 779.808        | 27441876 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 1982.59  | 1056.47        | 15140452 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml                                  | UNSAT          |                    | 2018.28  | 1144.79        | 15140452 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 14.7938  | 14.8058        | 159772   | BTD          | 19.07.01                         
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 38.7834  | 29.2531        | 15264284 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 40.6492  | 27.8656        | 10746276 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 143.274  | 126.882        | 10847724 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 145.889  | 128.287        | 10847732 | Concrete     | 3.10                             
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 154.809  | 134.853        | 10847604 | Concrete     | 3.12.3                           
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 157.74   | 71.8744        | 15530540 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 162.467  | 72.7935        | 15530532 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 170.504  | 76.1232        | 15530540 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 345.061  | 326.471        | 10850304 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 365.626  | 365.653        | 490568   | cosoco       | 2                                
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 366.365  | 366.395        | 490568   | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 369.12   | 369.143        | 490568   | cosoco       | 2.0                              
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 461.428  | 138.093        | 28879416 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 479.454  | 143.405        | 28879416 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 479.659  | 140.007        | 28879416 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 487.569  | 140.6          | 28879408 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 1001.28  | 164.506        | 4318832  | cosoco       | 2.O parallel                     
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 1037.64  | 169.523        | 4318832  | cosoco       | 2.0 parallel                     
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 5726.26  | 1723.8         | 27441856 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 5771.44  | 1739.27        | 27441876 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 5776.81  | 1722.56        | 27441876 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNSAT          |                    | 5873.33  | 1744.36        | 27443924 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNKNOWN TO     |                    | 2519.77  | 2520.03        | 7050500  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNKNOWN TO     |                    | 2521.96  | 1123.2         | 15139340 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml                                    | UNKNOWN TO     |                    | 2527.89  | 1161.25        | 15138316 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 12.7157  | 12.7231        | 148208   | BTD          | 19.07.01                         
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 35.0202  | 25.8944        | 15264284 | choco-solver | 2019-09-24                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 37.4214  | 25.9776        | 10746276 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 109.554  | 59.6064        | 15530540 | choco-solver | 2019-09-16                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 110.894  | 96.2852        | 10844916 | Concrete     | 3.10                             
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 113.311  | 97.5673        | 10847756 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 121.291  | 103.005        | 10847588 | Concrete     | 3.12.3                           
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 123.586  | 64.4271        | 15530532 | choco-solver | 2019-06-14                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 131.002  | 67.9357        | 15530540 | choco-solver | 2019-09-20                       
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 248.507  | 231.927        | 10847756 | Concrete     | 3.12.2                           
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 249.887  | 249.938        | 490568   | cosoco       | 2                                
CSP      | XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml                                    | UNSAT          |                    | 250.429  | 250.425        | 490568   | cosoco       | 2.0                              
